tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,MonthlyCharges,TotalCharges,MonthlyChargesPerTenure,TotalChargesPerTenure,Churn
1,0,0,0,0,0,93.3,93.3,93.3,93.3,1
3,0,0,2,0,0,49.15,169.05,16.383333333333333,56.35,1
72,2,2,2,2,2,107.45,7658.3,1.4923611111111112,106.36527777777778,0
72,2,2,2,0,2,83.6,5959.3,1.161111111111111,82.76805555555556,0
54,0,0,2,0,0,99.05,5295.7,1.8342592592592593,98.06851851851852,0
59,0,2,0,2,1,80.1,4693.2,1.3576271186440676,79.5457627118644,0
54,2,2,0,0,2,65.3,3512.9,1.2092592592592593,65.0537037037037,0
60,0,0,2,0,2,89.55,5231.2,1.4925,87.18666666666667,0
60,0,2,2,2,2,60.8,3603.45,1.0133333333333332,60.0575,0
3,0,0,0,0,0,74.5,217.45,24.833333333333332,72.48333333333333,0
69,2,0,0,0,2,99.15,6875.35,1.4369565217391305,99.64275362318841,0
1,1,1,1,1,0,19.25,19.25,19.25,19.25,0
50,2,0,0,0,0,39.45,2021.35,0.789,40.427,0
56,0,0,0,0,0,44.85,2564.95,0.8008928571428572,45.802678571428565,0
60,2,0,0,2,2,97.2,5611.75,1.62,93.52916666666667,0
69,2,0,2,2,1,110.55,7610.1,1.6021739130434782,110.2913043478261,0
1,0,0,0,0,0,35.05,35.05,35.05,35.05,1
1,0,2,0,0,0,73.0,73.0,73.0,73.0,1
3,1,1,1,1,0,19.9,45.75,6.633333333333333,15.25,0
60,0,2,0,2,2,76.95,4543.95,1.2825,75.7325,0
13,0,0,2,2,2,35.4,450.4,2.723076923076923,34.646153846153844,0
62,1,1,1,1,2,20.45,1297.35,0.32983870967741935,20.924999999999997,0
45,2,2,0,0,1,96.75,4442.75,2.15,98.72777777777777,0
25,0,0,2,2,1,54.2,1423.15,2.168,56.926,0
44,0,0,2,2,2,100.1,4378.35,2.275,99.50795454545455,0
2,0,0,0,0,0,45.25,74.2,22.625,37.1,0
33,0,2,2,0,0,83.85,2716.3,2.5409090909090906,82.31212121212121,1
22,1,1,1,1,1,20.85,450.65,0.9477272727272728,20.48409090909091,0
35,0,0,2,2,0,33.45,1175.85,0.9557142857142858,33.59571428571428,0
29,1,1,1,1,2,20.2,558.8,0.696551724137931,19.268965517241377,0
27,2,0,2,0,1,85.9,2220.1,3.1814814814814816,82.22592592592592,0
54,0,2,2,2,1,61.0,3283.05,1.1296296296296295,60.797222222222224,0
2,0,0,0,0,0,70.65,142.35,35.325,71.175,1
57,0,0,0,0,1,86.9,4939.25,1.524561403508772,86.65350877192982,0
62,2,2,2,2,2,69.4,4237.5,1.1193548387096774,68.34677419354838,0
15,1,1,1,1,1,20.35,335.95,1.3566666666666667,22.396666666666665,0
2,1,1,1,1,0,20.35,33.2,10.175,16.6,1
70,0,0,2,2,2,104.3,7188.5,1.49,102.69285714285714,0
21,0,0,0,0,0,44.95,926.25,2.1404761904761904,44.107142857142854,0
23,0,0,0,2,1,49.45,1119.35,2.15,48.667391304347824,0
6,1,1,1,1,1,20.6,116.6,3.4333333333333336,19.433333333333334,0
4,1,1,1,1,2,19.55,68.8,4.8875,17.2,0
3,2,0,2,0,0,99.0,287.4,33.0,95.8,1
23,0,0,0,0,0,93.5,2341.55,4.065217391304348,101.80652173913045,0
26,2,0,0,2,1,54.55,1362.85,2.098076923076923,52.41730769230769,0
8,1,1,1,1,0,20.05,163.6,2.50625,20.45,0
26,0,0,0,0,0,83.95,2254.2,3.228846153846154,86.69999999999999,1
2,0,2,0,0,0,79.45,145.15,39.725,72.575,0
67,2,2,2,2,2,116.2,7752.3,1.7343283582089553,115.70597014925373,1
71,0,0,0,0,2,93.7,6585.35,1.319718309859155,92.75140845070423,1
59,2,2,2,2,1,79.85,4786.1,1.3533898305084744,81.12033898305086,0
39,0,0,2,0,1,100.0,3835.55,2.5641025641025643,98.3474358974359,0
21,1,1,1,1,2,19.6,397.0,0.9333333333333333,18.904761904761905,0
1,1,1,1,1,0,19.7,19.7,19.7,19.7,1
48,1,1,1,1,2,20.2,1027.25,0.42083333333333334,21.401041666666668,0
31,2,2,2,0,1,50.4,1580.1,1.6258064516129032,50.97096774193548,0
64,2,2,2,2,1,113.35,7222.75,1.77109375,112.85546875,0
46,0,2,0,0,0,80.0,3769.7,1.7391304347826086,81.95,0
52,0,0,2,2,2,80.95,4233.95,1.5567307692307693,81.42211538461538,0
67,1,1,1,1,2,24.9,1680.25,0.37164179104477607,25.078358208955223,0
67,0,2,0,0,0,54.9,3725.5,0.8194029850746268,55.6044776119403,0
5,0,0,0,0,0,75.55,413.65,15.11,82.72999999999999,1
71,0,2,2,2,2,109.25,7707.7,1.5387323943661972,108.55915492957746,0
9,0,0,0,0,0,77.65,714.15,8.627777777777778,79.35,1
26,2,2,0,0,0,95.0,2497.2,3.6538461538461537,96.04615384615384,1
71,2,2,2,2,1,116.3,8309.55,1.6380281690140845,117.03591549295774,0
32,1,1,1,1,0,19.9,601.55,0.621875,18.7984375,0
2,0,0,0,0,0,70.35,139.25,35.175,69.625,0
71,1,1,1,1,2,25.6,1888.25,0.36056338028169016,26.595070422535212,0
60,2,0,2,0,1,44.45,2773.9,0.7408333333333333,46.23166666666667,0
55,0,0,2,0,1,100.15,5409.75,1.820909090909091,98.35909090909091,0
54,2,2,0,2,1,105.4,5643.4,1.951851851851852,104.5074074074074,1
2,0,0,2,0,0,95.85,197.7,47.925,98.85,1
6,0,0,0,0,0,73.85,401.3,12.308333333333332,66.88333333333334,0
48,2,2,2,0,2,70.1,3238.4,1.4604166666666665,67.46666666666667,0
63,1,1,1,1,2,25.25,1573.05,0.4007936507936508,24.96904761904762,0
1,0,2,0,0,0,79.15,79.15,79.15,79.15,1
12,1,1,1,1,0,21.05,235.8,1.7541666666666667,19.650000000000002,0
54,0,0,0,0,0,24.95,1364.75,0.462037037037037,25.27314814814815,0
30,0,0,2,2,1,64.5,1985.15,2.15,66.17166666666667,0
30,1,1,1,1,0,19.65,655.85,0.6549999999999999,21.861666666666668,1
4,0,0,0,0,0,79.0,303.15,19.75,75.7875,1
40,0,0,2,2,1,105.95,4335.2,2.64875,108.38,0
9,0,0,0,2,0,75.85,647.5,8.427777777777777,71.94444444444444,0
17,2,0,0,2,0,91.85,1574.45,5.402941176470588,92.61470588235295,1
62,0,2,2,0,2,43.6,2748.7,0.7032258064516129,44.33387096774193,0
28,0,2,0,2,1,91.25,2483.65,3.2589285714285716,88.70178571428572,0
70,2,2,2,2,2,89.75,6367.2,1.2821428571428573,90.96,0
46,0,2,2,2,2,104.4,4904.2,2.2695652173913046,106.61304347826086,0
23,0,0,2,0,0,90.15,2044.95,3.9195652173913045,88.9108695652174,0
47,2,0,2,2,1,40.3,1794.8,0.8574468085106383,38.18723404255319,0
68,2,2,2,0,2,105.25,7173.15,1.5477941176470589,105.4875,0
60,0,0,2,2,1,106.0,6441.4,1.7666666666666666,107.35666666666665,1
67,0,2,0,2,2,104.0,7039.05,1.5522388059701493,105.06044776119403,0
14,0,0,0,2,0,69.65,921.4,4.9750000000000005,65.81428571428572,0
57,0,0,0,0,0,74.3,4018.35,1.3035087719298246,70.49736842105263,0
55,2,0,0,0,1,100.9,5448.6,1.8345454545454547,99.06545454545456,0
1,1,1,1,1,0,20.25,20.25,20.25,20.25,0
1,0,0,0,2,0,49.9,49.9,49.9,49.9,1
23,0,0,2,2,0,96.9,2085.45,4.21304347826087,90.67173913043477,0
13,2,0,0,0,0,100.35,1358.85,7.7192307692307685,104.52692307692307,1
47,0,2,2,0,0,104.1,5135.15,2.2148936170212763,109.25851063829786,0
38,1,1,1,1,1,20.1,730.1,0.5289473684210527,19.21315789473684,0
38,0,0,0,0,0,74.95,2869.85,1.9723684210526315,75.52236842105263,1
2,0,2,0,0,0,56.55,118.25,28.275,59.125,0
1,0,0,0,2,0,49.25,49.25,49.25,49.25,1
15,0,0,0,0,0,68.6,1108.6,4.573333333333333,73.90666666666667,0
26,0,0,0,0,0,69.05,1815.65,2.6557692307692307,69.83269230769231,0
35,1,1,1,1,2,19.7,730.4,0.5628571428571428,20.86857142857143,0
3,1,1,1,1,0,20.05,75.45,6.683333333333334,25.150000000000002,0
50,0,2,0,2,0,103.7,5071.05,2.074,101.421,1
42,2,0,2,0,0,94.4,4014.6,2.2476190476190476,95.58571428571429,0
10,2,0,0,2,0,54.95,568.85,5.495,56.885000000000005,0
61,2,2,0,2,1,93.7,5860.7,1.5360655737704918,96.07704918032786,0
68,2,2,0,2,2,110.25,7279.35,1.6213235294117647,107.04926470588236,0
10,2,0,2,0,1,98.9,1064.95,9.89,106.495,0
65,2,2,2,0,1,89.75,5769.6,1.3807692307692307,88.76307692307692,1
72,2,0,2,2,2,80.45,5886.85,1.1173611111111112,81.76180555555555,0
55,0,2,0,2,0,79.4,4238.45,1.4436363636363638,77.06272727272727,0
1,1,1,1,1,0,20.3,20.3,20.3,20.3,1
7,0,0,2,2,0,62.8,418.3,8.971428571428572,59.75714285714286,0
2,0,0,0,0,0,74.9,136.05,37.45,68.025,0
9,2,0,0,0,0,74.85,708.2,8.316666666666666,78.6888888888889,0
27,1,1,1,1,2,25.85,788.55,0.9574074074074075,29.205555555555552,0
7,0,0,2,0,0,101.95,700.85,14.564285714285715,100.12142857142858,1
64,0,2,2,2,2,68.3,4378.8,1.0671875,68.41875,0
70,2,0,2,2,2,48.4,3442.8,0.6914285714285714,49.182857142857145,0
2,0,0,0,0,0,94.0,181.7,47.0,90.85,1
67,2,2,0,2,2,105.05,7171.7,1.567910447761194,107.04029850746268,0
45,0,2,0,0,0,89.3,4016.85,1.9844444444444445,89.26333333333334,1
24,1,1,1,1,2,25.15,553.0,1.0479166666666666,23.041666666666668,0
4,1,1,1,1,2,19.5,96.85,4.875,24.2125,0
44,0,0,2,0,0,92.95,4122.9,2.1125000000000003,93.70227272727271,0
72,1,1,1,1,2,20.7,1482.3,0.2875,20.5875,0
1,0,2,0,0,0,74.3,74.3,74.3,74.3,1
66,1,1,1,1,2,19.35,1240.8,0.2931818181818182,18.8,0
1,0,2,0,2,0,44.65,44.65,44.65,44.65,1
13,2,0,0,0,0,84.05,1095.3,6.4653846153846155,84.25384615384615,1
10,0,2,0,0,0,80.7,788.8,8.07,78.88,1
65,0,2,2,0,0,104.35,6578.55,1.6053846153846152,101.20846153846153,0
1,1,1,1,1,0,19.55,19.55,19.55,19.55,0
38,2,2,2,2,1,74.05,2802.3,1.9486842105263158,73.74473684210527,0
23,2,0,2,2,2,40.1,857.75,1.7434782608695654,37.29347826086956,0
10,1,1,1,1,1,20.1,184.4,2.0100000000000002,18.44,0
4,0,2,0,0,0,101.7,364.55,25.425,91.1375,1
72,2,0,2,2,2,83.55,6093.3,1.1604166666666667,84.62916666666666,0
35,0,2,0,2,0,56.85,1861.1,1.6242857142857143,53.17428571428571,0
1,1,1,1,1,0,20.4,20.4,20.4,20.4,1
58,1,1,1,1,2,19.55,1079.65,0.3370689655172414,18.614655172413794,0
70,0,2,2,2,1,106.15,7475.1,1.5164285714285715,106.78714285714287,0
38,0,2,2,0,1,78.95,2862.55,2.0776315789473685,75.33026315789475,0
60,0,2,0,0,0,49.75,3069.45,0.8291666666666667,51.1575,0
26,2,2,0,0,0,92.4,2349.8,3.553846153846154,90.37692307692308,0
8,2,2,0,2,1,58.2,469.25,7.275,58.65625,0
41,0,0,2,2,1,102.6,4213.35,2.502439024390244,102.76463414634148,1
36,0,2,0,0,0,91.95,3301.05,2.5541666666666667,91.69583333333334,0
54,0,0,2,2,1,65.25,3529.95,1.2083333333333333,65.36944444444444,0
71,0,2,2,0,2,106.0,7723.7,1.4929577464788732,108.78450704225352,1
55,0,0,0,0,0,73.1,4144.9,1.3290909090909089,75.36181818181818,0
72,2,2,0,0,2,59.75,4265.0,0.8298611111111112,59.236111111111114,0
3,2,0,0,2,0,55.1,154.65,18.366666666666667,51.550000000000004,1
54,0,2,2,0,2,59.8,3246.45,1.1074074074074074,60.11944444444444,0
72,2,2,2,2,2,116.6,8337.45,1.6194444444444445,115.79791666666668,0
52,2,0,2,2,2,109.3,5731.4,2.101923076923077,110.21923076923076,0
60,2,0,0,0,1,101.4,6176.6,1.6900000000000002,102.94333333333334,0
39,0,0,2,0,0,50.65,1905.4,1.2987179487179488,48.85641025641026,0
15,0,0,0,0,1,56.15,931.9,3.743333333333333,62.126666666666665,0
69,0,0,2,2,2,106.5,7348.8,1.5434782608695652,106.50434782608696,1
43,1,1,1,1,1,19.2,776.25,0.44651162790697674,18.052325581395348,0
63,2,2,2,2,1,83.0,5243.05,1.3174603174603174,83.22301587301588,0
2,0,0,0,0,0,70.1,141.65,35.05,70.825,0
72,2,2,2,2,2,108.3,7679.65,1.5041666666666667,106.66180555555555,0
32,0,0,2,0,0,91.05,2954.5,2.8453125,92.328125,1
40,1,1,1,1,2,25.25,1006.9,0.63125,25.1725,0
58,2,2,0,0,1,45.35,2540.1,0.781896551724138,43.79482758620689,0
67,2,0,0,2,2,43.9,3097.2,0.6552238805970149,46.22686567164179,0
51,2,0,0,0,0,77.5,3807.35,1.5196078431372548,74.65392156862745,1
31,0,0,2,2,1,79.3,2484.0,2.5580645161290323,80.12903225806451,0
69,2,2,0,0,0,84.9,5785.65,1.2304347826086957,83.85,0
32,0,0,0,2,1,79.25,2619.15,2.4765625,81.8484375,0
21,2,2,0,2,2,71.05,1524.85,3.3833333333333333,72.61190476190475,0
52,2,0,2,0,1,53.75,2790.65,1.0336538461538463,53.666346153846156,0
72,1,1,1,1,2,24.25,1784.5,0.3368055555555556,24.78472222222222,0
72,0,2,2,0,2,54.2,3937.45,0.7527777777777778,54.68680555555555,1
52,2,0,2,0,1,44.25,2276.1,0.8509615384615384,43.771153846153844,0
41,0,0,0,2,1,50.05,2029.05,1.2207317073170731,49.4890243902439,0
41,1,1,1,1,2,20.15,802.35,0.49146341463414633,19.569512195121952,0
6,0,0,0,0,0,69.25,418.4,11.541666666666666,69.73333333333333,1
67,2,2,2,2,1,69.35,4653.25,1.0350746268656716,69.45149253731343,0
16,1,1,1,1,0,19.35,275.9,1.209375,17.24375,0
17,1,1,1,1,2,19.15,343.45,1.1264705882352941,20.20294117647059,0
35,2,2,2,0,0,61.0,2130.45,1.7428571428571429,60.87,0
58,1,1,1,1,2,20.5,1191.4,0.35344827586206895,20.54137931034483,0
1,0,0,2,0,0,50.5,50.5,50.5,50.5,1
52,0,2,2,2,2,50.2,2554.0,0.9653846153846154,49.11538461538461,0
70,2,0,2,2,2,79.6,5589.45,1.137142857142857,79.84928571428571,0
19,1,1,1,1,2,24.9,467.7,1.3105263157894735,24.61578947368421,0
1,0,0,0,0,0,74.4,74.4,74.4,74.4,1
35,2,0,2,2,0,106.9,3756.45,3.0542857142857143,107.32714285714285,0
32,0,0,2,0,0,101.35,3334.9,3.1671875,104.215625,0
17,2,0,0,2,0,55.35,920.5,3.2558823529411764,54.14705882352941,0
67,0,2,0,0,1,50.55,3431.75,0.7544776119402985,51.22014925373134,0
9,1,1,1,1,0,19.5,150.35,2.1666666666666665,16.705555555555556,0
31,0,2,0,2,1,79.45,2587.7,2.5629032258064517,83.47419354838709,1
4,2,0,0,0,0,90.65,367.95,22.6625,91.9875,0
58,2,2,0,2,1,89.85,5125.75,1.5491379310344826,88.375,0
60,2,0,2,2,1,79.0,4801.1,1.3166666666666667,80.01833333333335,0
58,0,0,2,2,1,104.65,6219.6,1.8043103448275863,107.2344827586207,1
1,1,1,1,1,0,19.55,19.55,19.55,19.55,0
27,1,1,1,1,2,19.9,550.1,0.7370370370370369,20.374074074074073,0
66,2,2,2,2,1,116.25,7862.25,1.7613636363636365,119.125,0
15,2,0,0,0,0,87.75,1242.2,5.85,82.81333333333333,0
47,0,0,2,0,0,100.05,4871.05,2.128723404255319,103.63936170212766,1
41,2,0,0,0,0,81.3,3190.65,1.9829268292682927,77.82073170731708,0
59,0,0,0,0,0,44.3,2666.75,0.7508474576271186,45.19915254237288,0
50,0,0,0,0,2,70.35,3533.6,1.4069999999999998,70.672,0
17,2,0,2,0,1,44.45,792.15,2.614705882352941,46.59705882352941,0
6,2,0,0,0,0,49.15,295.65,8.191666666666666,49.275,0
51,0,2,0,0,0,29.45,1459.35,0.5774509803921568,28.61470588235294,0
44,0,2,0,2,0,100.55,4398.15,2.2852272727272727,99.95795454545454,1
49,0,2,0,0,0,85.3,4297.95,1.7408163265306122,87.71326530612245,0
2,0,2,0,0,0,95.65,167.3,47.825,83.65,1
59,2,0,0,2,1,69.1,4096.9,1.171186440677966,69.43898305084745,0
50,2,2,0,0,0,70.35,3454.6,1.4069999999999998,69.092,0
59,1,1,1,1,2,20.6,1286.0,0.3491525423728814,21.796610169491526,0
18,0,0,0,0,0,74.15,1387.0,4.1194444444444445,77.05555555555556,0
10,0,0,0,0,0,75.05,786.3,7.505,78.63,0
14,0,0,0,0,1,44.6,641.25,3.185714285714286,45.80357142857143,0
35,1,1,1,1,2,21.45,705.45,0.6128571428571429,20.155714285714286,0
8,0,0,0,0,1,43.45,345.5,5.43125,43.1875,0
18,1,1,1,1,1,20.05,345.9,1.113888888888889,19.216666666666665,0
60,2,2,0,0,1,94.15,5811.8,1.5691666666666668,96.86333333333333,0
1,0,0,2,0,0,94.4,94.4,94.4,94.4,1
6,1,1,1,1,2,19.55,124.45,3.2583333333333333,20.741666666666667,0
19,2,2,0,2,0,75.9,1375.6,3.9947368421052634,72.39999999999999,0
53,2,2,0,2,1,64.15,3491.55,1.2103773584905662,65.87830188679246,0
72,2,2,2,0,2,109.55,7920.7,1.5215277777777778,110.00972222222222,0
60,0,2,2,2,2,110.8,6640.7,1.8466666666666667,110.67833333333333,0
1,0,0,0,0,0,55.0,55.0,55.0,55.0,1
13,0,0,2,2,0,53.45,718.1,4.111538461538462,55.23846153846154,0
5,0,0,0,0,0,69.95,320.4,13.99,64.08,0
1,0,0,2,0,0,101.45,101.45,101.45,101.45,1
13,0,0,2,0,0,97.0,1334.45,7.461538461538462,102.65,0
37,2,2,2,2,1,90.6,3358.65,2.4486486486486485,90.77432432432433,0
64,2,0,0,0,0,73.55,4764.0,1.14921875,74.4375,0
5,0,0,2,2,0,67.95,350.3,13.59,70.06,1
61,0,2,0,2,2,94.35,5703.0,1.5467213114754097,93.49180327868852,0
1,0,0,0,0,0,69.5,69.5,69.5,69.5,1
1,1,1,1,1,0,18.85,18.85,18.85,18.85,1
26,1,1,1,1,1,19.4,525.55,0.7461538461538461,20.213461538461537,0
1,0,0,0,0,0,69.2,69.2,69.2,69.2,1
24,1,1,1,1,2,19.75,483.15,0.8229166666666666,20.131249999999998,0
17,0,0,2,2,1,54.6,934.8,3.211764705882353,54.98823529411764,0
26,0,0,2,0,0,29.8,786.5,1.146153846153846,30.25,0
1,0,0,0,0,0,69.65,69.65,69.65,69.65,1
40,2,0,0,0,0,101.85,4086.3,2.5462499999999997,102.1575,1
52,0,2,2,0,0,103.05,5364.8,1.981730769230769,103.16923076923078,0
1,0,2,2,0,0,82.3,82.3,82.3,82.3,1
21,2,0,0,2,2,35.1,770.4,1.6714285714285715,36.68571428571428,0
67,0,2,2,0,1,105.7,6816.95,1.5776119402985076,101.7455223880597,0
44,2,0,0,2,0,56.25,2419.55,1.2784090909090908,54.98977272727273,0
70,0,2,2,2,1,60.35,4138.7,0.8621428571428572,59.12428571428571,0
3,0,0,0,0,0,79.25,267.6,26.416666666666668,89.2,1
56,2,2,2,0,2,59.8,3457.45,1.0678571428571428,61.740178571428565,0
13,0,0,0,0,0,84.6,1115.2,6.507692307692308,85.78461538461539,1
58,2,2,0,0,0,93.4,5435.6,1.610344827586207,93.71724137931035,1
42,0,0,0,0,0,94.2,4186.3,2.242857142857143,99.67380952380952,1
1,0,0,0,0,0,25.05,25.05,25.05,25.05,1
46,2,0,2,2,2,99.65,4630.2,2.1663043478260873,100.65652173913043,0
63,2,0,0,0,2,50.65,3221.25,0.803968253968254,51.13095238095238,0
11,0,2,2,2,0,60.9,688.5,5.536363636363636,62.59090909090909,0
15,0,0,2,2,0,59.65,867.1,3.9766666666666666,57.806666666666665,0
72,2,2,2,2,2,64.7,4746.05,0.8986111111111111,65.91736111111112,0
29,0,0,0,0,0,25.1,712.85,0.8655172413793104,24.58103448275862,1
1,0,0,2,0,0,48.95,48.95,48.95,48.95,1
6,0,0,0,0,0,54.85,355.1,9.141666666666667,59.18333333333334,0
63,0,2,0,0,1,91.35,5764.7,1.45,91.5031746031746,0
2,0,0,2,0,0,85.85,167.3,42.925,83.65,1
18,1,1,1,1,2,25.1,428.45,1.3944444444444446,23.802777777777777,0
43,2,0,0,2,0,34.0,1505.35,0.7906976744186046,35.00813953488372,0
15,2,2,2,2,1,45.9,693.45,3.06,46.230000000000004,0
10,0,0,0,0,0,95.2,930.4,9.52,93.03999999999999,1
55,1,1,1,1,2,20.5,1177.95,0.37272727272727274,21.417272727272728,0
49,0,0,0,2,1,100.6,5069.65,2.0530612244897957,103.46224489795918,1
6,0,2,2,0,0,55.3,324.25,9.216666666666667,54.041666666666664,1
70,1,1,1,1,2,20.35,1458.1,0.29071428571428576,20.83,0
2,0,0,0,0,0,74.85,156.4,37.425,78.2,1
63,2,0,0,2,1,36.1,2298.9,0.5730158730158731,36.490476190476194,0
25,0,2,0,2,0,65.8,1679.65,2.6319999999999997,67.186,0
18,1,1,1,1,1,20.35,369.6,1.1305555555555555,20.533333333333335,0
28,0,2,0,2,0,105.8,2998.0,3.7785714285714285,107.07142857142857,0
53,2,2,0,2,1,96.75,5206.55,1.8254716981132075,98.23679245283019,0
35,0,2,2,0,1,102.35,3626.1,2.924285714285714,103.60285714285715,1
1,0,0,0,0,0,24.4,24.4,24.4,24.4,0
70,2,2,2,2,1,115.65,7968.85,1.6521428571428571,113.84071428571428,1
2,0,0,2,2,0,79.85,152.45,39.925,76.225,1
26,0,2,0,2,0,73.05,1959.5,2.8096153846153844,75.36538461538461,0
34,2,2,0,0,1,64.35,2053.05,1.8926470588235293,60.38382352941177,0
19,1,1,1,1,2,20.5,398.55,1.0789473684210527,20.976315789473684,0
15,0,0,0,0,0,76.0,1130.85,5.066666666666666,75.39,1
62,2,0,2,0,1,54.75,3425.35,0.8830645161290323,55.247580645161285,0
42,0,2,2,0,0,104.75,4323.45,2.494047619047619,102.93928571428572,1
9,2,2,0,0,0,74.65,703.55,8.294444444444444,78.17222222222222,1
24,2,0,0,0,0,51.15,1275.7,2.13125,53.15416666666667,0
68,2,2,2,0,2,41.95,2965.75,0.6169117647058824,43.6139705882353,0
31,0,0,2,2,0,54.35,1647.0,1.7532258064516129,53.12903225806452,0
1,0,0,0,0,0,56.25,56.25,56.25,56.25,1
21,0,0,2,2,0,106.1,2249.95,5.052380952380952,107.14047619047618,1
63,0,2,0,0,1,96.0,6109.75,1.5238095238095237,96.98015873015873,0
2,0,0,0,0,0,79.75,159.4,39.875,79.7,1
61,0,2,2,2,2,61.45,3751.15,1.007377049180328,61.49426229508197,0
1,0,0,0,0,0,68.65,68.65,68.65,68.65,1
18,1,1,1,1,1,19.65,411.25,1.0916666666666666,22.84722222222222,0
6,1,1,1,1,1,19.0,105.5,3.1666666666666665,17.583333333333332,0
33,0,2,0,0,0,100.0,3320.6,3.0303030303030303,100.62424242424242,0
16,1,1,1,1,0,20.25,327.45,1.265625,20.465625,1
56,0,0,2,2,0,98.7,5669.5,1.7625,101.24107142857143,0
23,1,1,1,1,1,19.8,465.45,0.8608695652173913,20.23695652173913,0
9,0,0,2,0,0,73.8,704.3,8.2,78.25555555555555,0
14,0,2,0,0,0,100.2,1369.8,7.1571428571428575,97.84285714285714,1
15,0,0,0,0,0,74.9,1107.25,4.993333333333334,73.81666666666666,1
5,1,1,1,1,0,20.05,95.55,4.01,19.11,0
61,2,2,0,0,0,106.2,6375.2,1.7409836065573772,104.51147540983607,0
70,2,2,2,2,2,116.55,8152.3,1.665,116.46142857142857,0
15,2,0,0,0,0,99.7,1566.75,6.6466666666666665,104.45,0
8,1,1,1,1,2,19.7,130.25,2.4625,16.28125,0
8,1,1,1,1,2,19.5,162.15,2.4375,20.26875,0
4,2,0,0,0,0,29.15,110.05,7.2875,27.5125,0
34,2,2,0,0,1,55.0,1885.15,1.6176470588235294,55.44558823529412,0
68,2,2,2,2,2,90.8,6302.85,1.3352941176470587,92.68897058823529,0
45,0,2,2,2,1,51.0,2264.5,1.1333333333333333,50.32222222222222,0
9,0,0,2,0,0,90.1,816.8,10.011111111111111,90.75555555555555,0
22,2,0,0,2,0,59.05,1253.5,2.684090909090909,56.97727272727273,0
2,1,1,1,1,0,20.3,41.2,10.15,20.6,0
70,0,2,2,2,2,72.95,5265.55,1.0421428571428573,75.22214285714286,0
10,2,0,2,2,1,73.55,693.3,7.3549999999999995,69.33,0
72,2,0,2,2,2,84.3,5997.1,1.1708333333333334,83.29305555555555,0
49,0,2,2,0,1,78.0,3824.2,1.5918367346938775,78.04489795918367,0
54,0,2,0,2,1,72.1,3886.05,1.335185185185185,71.96388888888889,0
71,2,2,2,0,2,106.75,7283.25,1.5035211267605635,102.58098591549296,0
22,1,1,1,1,1,19.25,412.55,0.875,18.75227272727273,0
50,1,1,1,1,2,20.55,1070.25,0.41100000000000003,21.405,0
43,1,1,1,1,1,20.0,817.95,0.46511627906976744,19.022093023255817,0
45,1,1,1,1,2,24.65,1171.3,0.5477777777777777,26.028888888888886,0
64,2,2,0,0,0,103.5,6548.65,1.6171875,102.32265625,0
23,1,1,1,1,2,23.85,625.65,1.0369565217391306,27.202173913043477,0
68,1,1,1,1,2,25.8,1911.5,0.37941176470588234,28.110294117647058,0
1,0,0,0,0,0,70.85,70.85,70.85,70.85,1
2,0,0,0,0,0,69.8,134.7,34.9,67.35,1
26,0,0,0,2,1,59.45,1507.0,2.286538461538462,57.96153846153846,0
55,0,0,2,2,0,54.55,2978.3,0.9918181818181818,54.150909090909096,1
14,1,1,1,1,0,20.05,299.3,1.4321428571428572,21.37857142857143,0
71,2,0,2,2,2,82.55,5832.65,1.162676056338028,82.14999999999999,0
64,2,2,2,2,1,81.25,5567.55,1.26953125,86.99296875,0
7,0,0,0,2,0,70.75,450.8,10.107142857142858,64.4,1
57,2,2,2,2,2,74.3,4166.35,1.3035087719298246,73.09385964912282,0
13,0,2,2,0,0,94.1,1215.6,7.238461538461538,93.5076923076923,1
3,2,0,0,0,0,29.7,91.7,9.9,30.566666666666666,1
72,0,2,2,2,2,109.7,7898.45,1.5236111111111112,109.70069444444444,0
40,0,2,2,0,0,96.35,3915.4,2.40875,97.885,0
14,0,0,0,2,0,66.6,979.5,4.757142857142857,69.96428571428571,0
2,0,0,0,0,0,44.5,90.05,22.25,45.025,0
66,0,2,2,2,1,110.9,7432.05,1.6803030303030304,112.60681818181818,1
38,0,0,2,2,0,105.0,4026.4,2.763157894736842,105.9578947368421,1
1,0,0,0,0,0,25.3,25.3,25.3,25.3,1
22,0,2,0,2,1,55.15,1193.05,2.506818181818182,54.22954545454545,1
5,0,0,0,0,0,80.1,398.55,16.02,79.71000000000001,0
29,2,0,0,2,1,69.05,1958.45,2.3810344827586207,67.53275862068966,0
1,0,0,0,0,0,69.9,69.9,69.9,69.9,1
3,1,1,1,1,0,20.4,63.15,6.8,21.05,0
71,1,1,1,1,2,19.7,1301.1,0.27746478873239433,18.325352112676054,0
9,0,2,0,0,0,50.1,484.05,5.566666666666666,53.78333333333333,0
43,0,2,0,0,0,101.4,4528.0,2.358139534883721,105.30232558139535,1
48,2,2,2,0,1,83.45,3887.85,1.7385416666666667,80.996875,0
26,2,2,0,0,0,86.65,2208.75,3.332692307692308,84.95192307692308,0
9,1,1,1,1,0,20.15,238.15,2.238888888888889,26.461111111111112,0
1,0,0,0,0,0,80.8,80.8,80.8,80.8,1
